name,1,2,3,4,5,6,7
P042TT102,P,0,4,2,T,T,102
P043AB31,P,0,4,3,A,B,31
P044OH178,P,0,4,4,O,H,178
P045KY16,P,0,4,5,K,Y,16
P045XO750,P,0,4,5,X,O,750
P046AO31,P,0,4,6,A,O,31
P046BY150,P,0,4,6,B,Y,150
P046OH38,P,0,4,6,O,H,38
P046XO777,P,0,4,6,X,O,777
P047CK62,P,0,4,7,C,K,62
P047CP750,P,0,4,7,C,P,750
P047PA178,P,0,4,7,P,A,178
P047PP08,P,0,4,7,P,P,08
P047PP34,P,0,4,7,P,P,34
P047PP64,P,0,4,7,P,P,64
P048BY58,P,0,4,8,B,Y,58
P048HE67,P,0,4,8,H,E,67
P048HP11,P,0,4,8,H,P,11
P048YY71,P,0,4,8,Y,Y,71
P049HA197,P,0,4,9,H,A,197
P049TB177,P,0,4,9,T,B,177
P050HO54,P,0,5,0,H,O,54
P050PK47,P,0,5,0,P,K,47
P050PP74,P,0,5,0,P,P,74
P051AC50,P,0,5,1,A,C,50
P051HT178,P,0,5,1,H,T,178
P052BA31,P,0,5,2,B,A,31
P052BP116,P,0,5,2,B,P,116
P052HB34,P,0,5,2,H,B,34
P053PP116,P,0,5,3,P,P,116
P054AY31,P,0,5,4,A,Y,31
P054CC71,P,0,5,4,C,C,71
P054EE58,P,0,5,4,E,E,58
P054EX54,P,0,5,4,E,X,54
P054PP174,P,0,5,4,P,P,174
P055OO750,P,0,5,5,O,O,750
P056BX197,P,0,5,6,B,X,197
P056HB197,P,0,5,6,H,B,197
P056TY750,P,0,5,6,T,Y,750
P057AP797,P,0,5,7,A,P,797
P057CA116,P,0,5,7,C,A,116
P057CC86,P,0,5,7,C,C,86
P058OO35,P,0,5,8,O,O,35
P058XO31,P,0,5,8,X,O,31
P059AK12,P,0,5,9,A,K,12
P059CT93,P,0,5,9,C,T,93
P059PP64,P,0,5,9,P,P,64
P060KY60,P,0,6,0,K,Y,60
P060OY152,P,0,6,0,O,Y,152
P061AA68,P,0,6,1,A,A,68
P061AC70,P,0,6,1,A,C,70
P061HE67,P,0,6,1,H,E,67
P061KA61,P,0,6,1,K,A,61
P061TC54,P,0,6,1,T,C,54
P061YO190,P,0,6,1,Y,O,190
P062KB102,P,0,6,2,K,B,102
P062KC89,P,0,6,2,K,C,89
P063BB163,P,0,6,3,B,B,163
P063BH99,P,0,6,3,B,H,99
P063EA63,P,0,6,3,E,A,63
P063EE21,P,0,6,3,E,E,21
P063HH777,P,0,6,3,H,H,777
P063XP163,P,0,6,3,X,P,163
P064BC64,P,0,6,4,B,C,64
P064BO31,P,0,6,4,B,O,31
P064HP96,P,0,6,4,H,P,96
P064KA11,P,0,6,4,K,A,11
P064OC25,P,0,6,4,O,C,25
P064OX47,P,0,6,4,O,X,47
P064YB123,P,0,6,4,Y,B,123
P065HT174,P,0,6,5,H,T,174
P065PP35,P,0,6,5,P,P,35
P065XH22,P,0,6,5,X,H,22
P066AX70,P,0,6,6,A,X,70
P066BY71,P,0,6,6,B,Y,71
P066HT102,P,0,6,6,H,T,102
P067AE35,P,0,6,7,A,E,35
P067EE05,P,0,6,7,E,E,05
P067EX116,P,0,6,7,E,X,116
P068CO36,P,0,6,8,C,O,36
P068EC70,P,0,6,8,E,C,70
P069EC40,P,0,6,9,E,C,40
P070AP70,P,0,7,0,A,P,70
P070EX799,P,0,7,0,E,X,799
P070EY197,P,0,7,0,E,Y,197
P070OO150,P,0,7,0,O,O,150
P070PT97,P,0,7,0,P,T,97
P070XH178,P,0,7,0,X,H,178
P070XT197,P,0,7,0,X,T,197
P070YH197,P,0,7,0,Y,H,197
P071HX71,P,0,7,1,H,X,71
P071OO16,P,0,7,1,O,O,16
P071YY34,P,0,7,1,Y,Y,34
P072PE163,P,0,7,2,P,E,163
P072TB96,P,0,7,2,T,B,96
P073EB39,P,0,7,3,E,B,39
P073XY38,P,0,7,3,X,Y,38
P073YK152,P,0,7,3,Y,K,152
P074HC178,P,0,7,4,H,C,178
P076BT60,P,0,7,6,B,T,60
P076EY116,P,0,7,6,E,Y,116
P076KP60,P,0,7,6,K,P,60
P076PP22,P,0,7,6,P,P,22
P077KY72,P,0,7,7,K,Y,72
P077PY36,P,0,7,7,P,Y,36
P077TA102,P,0,7,7,T,A,102
P077TY152,P,0,7,7,T,Y,152
P078EH14,P,0,7,8,E,H,14
P078TB74,P,0,7,8,T,B,74
P078XC199,P,0,7,8,X,C,199
P079BC52,P,0,7,9,B,C,52
P079BO64,P,0,7,9,B,O,64
P079CB33,P,0,7,9,C,B,33
P079YA102,P,0,7,9,Y,A,102
P080EX34,P,0,8,0,E,X,34
P080HP52,P,0,8,0,H,P,52
P080PB199,P,0,8,0,P,B,199
P080YK190,P,0,8,0,Y,K,190
P081AP777,P,0,8,1,A,P,777
P081KB58,P,0,8,1,K,B,58
P082HT11,P,0,8,2,H,T,11
P084CT62,P,0,8,4,C,T,62
P084HB64,P,0,8,4,H,B,64
P085HK33,P,0,8,5,H,K,33
P085KE72,P,0,8,5,K,E,72
P085KY750,P,0,8,5,K,Y,750
P085PT72,P,0,8,5,P,T,72
P086BP76,P,0,8,6,B,P,76
P087EY138,P,0,8,7,E,Y,138
P088AO199,P,0,8,8,A,O,199
P088PY123,P,0,8,8,P,Y,123
P088TE54,P,0,8,8,T,E,54
P089HY123,P,0,8,9,H,Y,123
P089OK777,P,0,8,9,O,K,777
P089PP77,P,0,8,9,P,P,77
P090AB178,P,0,9,0,A,B,178
P090BM21,P,0,9,0,B,M,21
P090EO116,P,0,9,0,E,O,116
P090EY47,P,0,9,0,E,Y,47
P090KO193,P,0,9,0,K,O,193
P090MK174,P,0,9,0,M,K,174
P090MO54,P,0,9,0,M,O,54
P091KB60,P,0,9,1,K,B,60
P092CA34,P,0,9,2,C,A,34
P092CA69,P,0,9,2,C,A,69
P092PP178,P,0,9,2,P,P,178
P093AA39,P,0,9,3,A,A,39
P093HY35,P,0,9,3,H,Y,35
P094AP34,P,0,9,4,A,P,34
P094BB55,P,0,9,4,B,B,55
P094BC174,P,0,9,4,B,C,174
P094PX57,P,0,9,4,P,X,57
P094PY123,P,0,9,4,P,Y,123
P095AP125,P,0,9,5,A,P,125
P095KK64,P,0,9,5,K,K,64
P095OO71,P,0,9,5,O,O,71
P095PP75,P,0,9,5,P,P,75
P096EK57,P,0,9,6,E,K,57
P096TP174,P,0,9,6,T,P,174
P097CH86,P,0,9,7,C,H,86
P097CK152,P,0,9,7,C,K,152
P097PP07,P,0,9,7,P,P,07
P098MH69,P,0,9,8,M,H,69
P098PP150,P,0,9,8,P,P,150
P099BO64,P,0,9,9,B,O,64
P099HH36,P,0,9,9,H,H,36
P099KY99,P,0,9,9,K,Y,99
P099PP178,P,0,9,9,P,P,178
P099PY33,P,0,9,9,P,Y,33
P099XT16,P,0,9,9,X,T,16
P100AX197,P,1,0,0,A,X,197
P100CO190,P,1,0,0,C,O,190
P100CP777,P,1,0,0,C,P,777
P100EX98,P,1,0,0,E,X,98
P100KC52,P,1,0,0,K,C,52
P100PP76,P,1,0,0,P,P,76
P100PX97,P,1,0,0,P,X,97
P100YX163,P,1,0,0,Y,X,163
P101EB70,P,1,0,1,E,B,70
P101KY163,P,1,0,1,K,Y,163
P101YX34,P,1,0,1,Y,X,34
P102CY74,P,1,0,2,C,Y,74
P102EO76,P,1,0,2,E,O,76
P102PA11,P,1,0,2,P,A,11
P102YX22,P,1,0,2,Y,X,22
P103XP96,P,1,0,3,X,P,96
P104BB161,P,1,0,4,B,B,161
P104EK152,P,1,0,4,E,K,152
P104KT60,P,1,0,4,K,T,60
P105KT71,P,1,0,5,K,T,71
P105PK34,P,1,0,5,P,K,34
P105YE54,P,1,0,5,Y,E,54
P107EB102,P,1,0,7,E,B,102
P107KT64,P,1,0,7,K,T,64
P107MM34,P,1,0,7,M,M,34
P107YC26,P,1,0,7,Y,C,26
P108AA60,P,1,0,8,A,A,60
P108YH16,P,1,0,8,Y,H,16
P109AY11,P,1,0,9,A,Y,11
P109ET799,P,1,0,9,E,T,799
P109OK55,P,1,0,9,O,K,55
P109OO102,P,1,0,9,O,O,102
P110KB123,P,1,1,0,K,B,123
P110KX78,P,1,1,0,K,X,78
P110PH190,P,1,1,0,P,H,190
P110YB72,P,1,1,0,Y,B,72
P111AA790,P,1,1,1,A,A,790
P111AK177,P,1,1,1,A,K,177
P111BB38,P,1,1,1,B,B,38
P111BK27,P,1,1,1,B,K,27
P111CT177,P,1,1,1,C,T,177
P111EC174,P,1,1,1,E,C,174
P111HK64,P,1,1,1,H,K,64
P111KC61,P,1,1,1,K,C,61
P111KK197,P,1,1,1,K,K,197
P111KT178,P,1,1,1,K,T,178
P111PA69,P,1,1,1,P,A,69
P111PH99,P,1,1,1,P,H,99
P111XK199,P,1,1,1,X,K,199
P112BT150,P,1,1,2,B,T,150
P112MT34,P,1,1,2,M,T,34
P114AH52,P,1,1,4,A,H,52
P114CB55,P,1,1,4,C,B,55
P114CK93,P,1,1,4,C,K,93
P114KC14,P,1,1,4,K,C,14
P116HB152,P,1,1,6,H,B,152
P116OA178,P,1,1,6,O,A,178
P116PH163,P,1,1,6,P,H,163
P116PP178,P,1,1,6,P,P,178
P116TH63,P,1,1,6,T,H,63
P117CH750,P,1,1,7,C,H,750
P117HB116,P,1,1,7,H,B,116
P117PP164,P,1,1,7,P,P,164
P117TK31,P,1,1,7,T,K,31
P117TX190,P,1,1,7,T,X,190
P117YE93,P,1,1,7,Y,E,93
P117YO71,P,1,1,7,Y,O,71
P118OA54,P,1,1,8,O,A,54
P118PH99,P,1,1,8,P,H,99
P118PY54,P,1,1,8,P,Y,54
P119KE199,P,1,1,9,K,E,199
P119OA190,P,1,1,9,O,A,190
P120BX51,P,1,2,0,B,X,51
P120OT777,P,1,2,0,O,T,777
P120YP97,P,1,2,0,Y,P,97
P121AC163,P,1,2,1,A,C,163
P121OC199,P,1,2,1,O,C,199
P121YP152,P,1,2,1,Y,P,152
P122PP116,P,1,2,2,P,P,116
P122XE750,P,1,2,2,X,E,750
P122YB55,P,1,2,2,Y,B,55
P123OX177,P,1,2,3,O,X,177
P123OY57,P,1,2,3,O,Y,57
P123PK799,P,1,2,3,P,K,799
P124EH152,P,1,2,4,E,H,152
P124HT125,P,1,2,4,H,T,125
P125TK152,P,1,2,5,T,K,152
P126CH750,P,1,2,6,C,H,750
P126OA33,P,1,2,6,O,A,33
P127BB34,P,1,2,7,B,B,34
P128AH193,P,1,2,8,A,H,193
P128PE35,P,1,2,8,P,E,35
P128XH86,P,1,2,8,X,H,86
P129CB152,P,1,2,9,C,B,152
P129OC174,P,1,2,9,O,C,174
P129OP98,P,1,2,9,O,P,98
P130AO178,P,1,3,0,A,O,178
P130BE77,P,1,3,0,B,E,77
P130OB36,P,1,3,0,O,B,36
P130TX123,P,1,3,0,T,X,123
P131AC761,P,1,3,1,A,C,761
P131EB34,P,1,3,1,E,B,34
P131KA777,P,1,3,1,K,A,777
P131PP45,P,1,3,1,P,P,45
P132EO777,P,1,3,2,E,O,777
P132YY178,P,1,3,2,Y,Y,178
P133BE05,P,1,3,3,B,E,05
P133HK72,P,1,3,3,H,K,72
P133HK750,P,1,3,3,H,K,750
P133PP51,P,1,3,3,P,P,51
P133TC163,P,1,3,3,T,C,163
P133YA161,P,1,3,3,Y,A,161
P134EH142,P,1,3,4,E,H,142
P134PT799,P,1,3,4,P,T,799
P135TC161,P,1,3,5,T,C,161
P137AB58,P,1,3,7,A,B,58
P137CY799,P,1,3,7,C,Y,799
P138EO05,P,1,3,8,E,O,05
P140EA790,P,1,4,0,E,A,790
P140KK177,P,1,4,0,K,K,177
P140OB799,P,1,4,0,O,B,799
P141CP199,P,1,4,1,C,P,199
P141KA51,P,1,4,1,K,A,51
P141OY64,P,1,4,1,O,Y,64
P142CP799,P,1,4,2,C,P,799
P142ET34,P,1,4,2,E,T,34
P143AH777,P,1,4,3,A,H,777
P143BX14,P,1,4,3,B,X,14
P143KT152,P,1,4,3,K,T,152
P143PA71,P,1,4,3,P,A,71
P144AX27,P,1,4,4,A,X,27
P144KK142,P,1,4,4,K,K,142
P144XC61,P,1,4,4,X,C,61
P145KC67,P,1,4,5,K,C,67
P145MO54,P,1,4,5,M,O,54
P145PA71,P,1,4,5,P,A,71
P145YX178,P,1,4,5,Y,X,178
P146AY12,P,1,4,6,A,Y,12
P146CA97,P,1,4,6,C,A,97
P146ET152,P,1,4,6,E,T,152
P146KP123,P,1,4,6,K,P,123
P147CA36,P,1,4,7,C,A,36
P147TC36,P,1,4,7,T,C,36
P148XA95,P,1,4,8,X,A,95
P148XP52,P,1,4,8,X,P,52
P148XX96,P,1,4,8,X,X,96
P149CH36,P,1,4,9,C,H,36
P149KX777,P,1,4,9,K,X,777
P149YE71,P,1,4,9,Y,E,71
P150AA72,P,1,5,0,A,A,72
P150BO750,P,1,5,0,B,O,750
P150CT197,P,1,5,0,C,T,197
P150OK26,P,1,5,0,O,K,26
P150PP50,P,1,5,0,P,P,50
P151AB99,P,1,5,1,A,B,99
P151AP76,P,1,5,1,A,P,76
P152CH161,P,1,5,2,C,H,161
P152KX14,P,1,5,2,K,X,14
P152KX72,P,1,5,2,K,X,72
P152OB161,P,1,5,2,O,B,161
P155BH14,P,1,5,5,B,H,14
P155EO39,P,1,5,5,E,O,39
P155KT35,P,1,5,5,K,T,35
P155OE750,P,1,5,5,O,E,750
P156OB150,P,1,5,6,O,B,150
P157EE70,P,1,5,7,E,E,70
P157EH123,P,1,5,7,E,H,123
P158BB125,P,1,5,8,B,B,125
P158PP52,P,1,5,8,P,P,52
P159BB761,P,1,5,9,B,B,761
P160AA31,P,1,6,0,A,A,31
P160AC797,P,1,6,0,A,C,797
P160CA178,P,1,6,0,C,A,178
P161BB34,P,1,6,1,B,B,34
P161BT34,P,1,6,1,B,T,34
P161CP39,P,1,6,1,C,P,39
P161OA124,P,1,6,1,O,A,124
P161PK54,P,1,6,1,P,K,54
P162AH777,P,1,6,2,A,H,777
P162TB199,P,1,6,2,T,B,199
P163EA64,P,1,6,3,E,A,64
P163OA36,P,1,6,3,O,A,36
P163OO77,P,1,6,3,O,O,77
P164BX136,P,1,6,4,B,X,136
P164EM161,P,1,6,4,E,M,161
P164OO62,P,1,6,4,O,O,62
P164PY64,P,1,6,4,P,Y,64
P164XC199,P,1,6,4,X,C,199
P165TA57,P,1,6,5,T,A,57
P166EK60,P,1,6,6,E,K,60
P166KH51,P,1,6,6,K,H,51
P166XK36,P,1,6,6,X,K,36
P167OA799,P,1,6,7,O,A,799
P167OY178,P,1,6,7,O,Y,178
P168EA777,P,1,6,8,E,A,777
P168PH62,P,1,6,8,P,H,62
P168TK161,P,1,6,8,T,K,161
P169BX58,P,1,6,9,B,X,58
P169HA777,P,1,6,9,H,A,777
P169TT71,P,1,6,9,T,T,71
P170BP76,P,1,7,0,B,P,76
P170EB799,P,1,7,0,E,B,799
P170PB178,P,1,7,0,P,B,178
P170PO72,P,1,7,0,P,O,72
P170XA199,P,1,7,0,X,A,199
P172KP60,P,1,7,2,K,P,60
P172YK174,P,1,7,2,Y,K,174
P173XY58,P,1,7,3,X,Y,58
P174KB55,P,1,7,4,K,B,55
P175XX54,P,1,7,5,X,X,54
P176BC70,P,1,7,6,B,C,70
P176EC777,P,1,7,6,E,C,777
P176HT31,P,1,7,6,H,T,31
P176KY11,P,1,7,6,K,Y,11
P177EC177,P,1,7,7,E,C,177
P177MA177,P,1,7,7,M,A,177
P177XO77,P,1,7,7,X,O,77
P177YO777,P,1,7,7,Y,O,777
P177YY39,P,1,7,7,Y,Y,39
P178KB40,P,1,7,8,K,B,40
P178PP178,P,1,7,8,P,P,178
P179BY102,P,1,7,9,B,Y,102
P179XC123,P,1,7,9,X,C,123
P179YP178,P,1,7,9,Y,P,178
P180AO39,P,1,8,0,A,O,39
P180CH76,P,1,8,0,C,H,76
P180KT14,P,1,8,0,K,T,14
P181CB161,P,1,8,1,C,B,161
P181CK71,P,1,8,1,C,K,71
P181EC34,P,1,8,1,E,C,34
P182AT142,P,1,8,2,A,T,142
P182CC01,P,1,8,2,C,C,01
P182OA750,P,1,8,2,O,A,750
P183KP777,P,1,8,3,K,P,777
P183PO35,P,1,8,3,P,O,35
P184AC190,P,1,8,4,A,C,190
P184EC16,P,1,8,4,E,C,16
P184OE799,P,1,8,4,O,E,799
P184PP125,P,1,8,4,P,P,125
P185EX71,P,1,8,5,E,X,71
P185HP39,P,1,8,5,H,P,39
P185TX152,P,1,8,5,T,X,152
P186KC14,P,1,8,6,K,C,14
P186KO39,P,1,8,6,K,O,39
P186PP42,P,1,8,6,P,P,42
P187AK34,P,1,8,7,A,K,34
P187KH76,P,1,8,7,K,H,76
P188CP777,P,1,8,8,C,P,777
P188EX05,P,1,8,8,E,X,05
P188HX750,P,1,8,8,H,X,750
P188HY39,P,1,8,8,H,Y,39
P189BB197,P,1,8,9,B,B,197
P189BT27,P,1,8,9,B,T,27
P189CK777,P,1,8,9,C,K,777
P189CY750,P,1,8,9,C,Y,750
P189OT163,P,1,8,9,O,T,163
P190AA02,P,1,9,0,A,A,02
P190EK750,P,1,9,0,E,K,750
P190KT26,P,1,9,0,K,T,26
P190TB152,P,1,9,0,T,B,152
P190YH63,P,1,9,0,Y,H,63
P191HX16,P,1,9,1,H,X,16
P191OB71,P,1,9,1,O,B,71
P191TE98,P,1,9,1,T,E,98
P193BA21,P,1,9,3,B,A,21
P193BH750,P,1,9,3,B,H,750
P193CK72,P,1,9,3,C,K,72
P193CK777,P,1,9,3,C,K,777
P193KB142,P,1,9,3,K,B,142
P193OT72,P,1,9,3,O,T,72
P194AO136,P,1,9,4,A,O,136
P194YA750,P,1,9,4,Y,A,750
P195EX178,P,1,9,5,E,X,178
P195MK16,P,1,9,5,M,K,16
P195PK57,P,1,9,5,P,K,57
P195TC190,P,1,9,5,T,C,190
P196AB56,P,1,9,6,A,B,56
P196HK123,P,1,9,6,H,K,123
P197CB197,P,1,9,7,C,B,197
P197YP174,P,1,9,7,Y,P,174
P198CK72,P,1,9,8,C,K,72
P198EE98,P,1,9,8,E,E,98
P198KX58,P,1,9,8,K,X,58
P198TY199,P,1,9,8,T,Y,199
P198YB42,P,1,9,8,Y,B,42
P199CB199,P,1,9,9,C,B,199
P199PK161,P,1,9,9,P,K,161
P200BK197,P,2,0,0,B,K,197
P200CA34,P,2,0,0,C,A,34
P200CH31,P,2,0,0,C,H,31
P200CT31,P,2,0,0,C,T,31
P200HB152,P,2,0,0,H,B,152
P200PY34,P,2,0,0,P,Y,34
P200TM177,P,2,0,0,T,M,177
P200TX97,P,2,0,0,T,X,97
P200TY54,P,2,0,0,T,Y,54
P201TA64,P,2,0,1,T,A,64
P202AH70,P,2,0,2,A,H,70
P202AY03,P,2,0,2,A,Y,03
P202KA152,P,2,0,2,K,A,152
P202KP163,P,2,0,2,K,P,163
P202OY72,P,2,0,2,O,Y,72
P202PB777,P,2,0,2,P,B,777
P202YO38,P,2,0,2,Y,O,38
P203BP27,P,2,0,3,B,P,27
P203ET152,P,2,0,3,E,T,152
P203KT45,P,2,0,3,K,T,45
P203YY77,P,2,0,3,Y,Y,77
P204AM34,P,2,0,4,A,M,34
P204BX74,P,2,0,4,B,X,74
P204KA51,P,2,0,4,K,A,51
P204KB799,P,2,0,4,K,B,799
P205BT27,P,2,0,5,B,T,27
P206OY71,P,2,0,6,O,Y,71
P206PP99,P,2,0,6,P,P,99
P207AB34,P,2,0,7,A,B,34
P208AK774,P,2,0,8,A,K,774
P208CC123,P,2,0,8,C,C,123
P208KK71,P,2,0,8,K,K,71
P209ET163,P,2,0,9,E,T,163
P209TC18,P,2,0,9,T,C,18
P209XP35,P,2,0,9,X,P,35
P210BA62,P,2,1,0,B,A,62
P210EC150,P,2,1,0,E,C,150
P210OK64,P,2,1,0,O,K,64
P210YH22,P,2,1,0,Y,H,22
P211AP797,P,2,1,1,A,P,797
P211HH161,P,2,1,1,H,H,161
P211XB35,P,2,1,1,X,B,35
P212PP62,P,2,1,2,P,P,62
P213KC33,P,2,1,3,K,C,33
P214AH47,P,2,1,4,A,H,47
P216OB78,P,2,1,6,O,B,78
P216PP116,P,2,1,6,P,P,116
P216XB93,P,2,1,6,X,B,93
P218BP76,P,2,1,8,B,P,76
P218PP90,P,2,1,8,P,P,90
P219BE96,P,2,1,9,B,E,96
P219BK750,P,2,1,9,B,K,750
P219KC124,P,2,1,9,K,C,124
P219KK14,P,2,1,9,K,K,14
P219YB22,P,2,1,9,Y,B,22
P220HP34,P,2,2,0,H,P,34
P220MB34,P,2,2,0,M,B,34
P221AH76,P,2,2,1,A,H,76
P222AB197,P,2,2,2,A,B,197
P222BY777,P,2,2,2,B,Y,777
P222KX34,P,2,2,2,K,X,34
P222OP199,P,2,2,2,O,P,199
P222PT62,P,2,2,2,P,T,62
P222TA199,P,2,2,2,T,A,199
P222XA116,P,2,2,2,X,A,116
P222YH64,P,2,2,2,Y,H,64
P222YP97,P,2,2,2,Y,P,97
P222YX777,P,2,2,2,Y,X,777
P223AK797,P,2,2,3,A,K,797
P223BT67,P,2,2,3,B,T,67
P223EX34,P,2,2,3,E,X,34
P223HT38,P,2,2,3,H,T,38
P223YP190,P,2,2,3,Y,P,190
P223YP31,P,2,2,3,Y,P,31
P224HT56,P,2,2,4,H,T,56
P225CE161,P,2,2,5,C,E,161
P225OY199,P,2,2,5,O,Y,199
P225TB22,P,2,2,5,T,B,22
P226EY138,P,2,2,6,E,Y,138
P226PP174,P,2,2,6,P,P,174
P227AA77,P,2,2,7,A,A,77
P227TH42,P,2,2,7,T,H,42
P228AB98,P,2,2,8,A,B,98
P228CB199,P,2,2,8,C,B,199
P228EK799,P,2,2,8,E,K,799
P228TA31,P,2,2,8,T,A,31
P228YC123,P,2,2,8,Y,C,123
P229AK26,P,2,2,9,A,K,26
P229TO86,P,2,2,9,T,O,86
P230EC799,P,2,3,0,E,C,799
P230KB78,P,2,3,0,K,B,78
P231HB67,P,2,3,1,H,B,67
P231KE799,P,2,3,1,K,E,799
P231KK47,P,2,3,1,K,K,47
P231OH152,P,2,3,1,O,H,152
P231OO24,P,2,3,1,O,O,24
P231OY22,P,2,3,1,O,Y,22
P232PB69,P,2,3,2,P,B,69
P232TT799,P,2,3,2,T,T,799
P233CB161,P,2,3,3,C,B,161
P233EK71,P,2,3,3,E,K,71
P234HB62,P,2,3,4,H,B,62
P234KE19,P,2,3,4,K,E,19
P234KO30,P,2,3,4,K,O,30
P234OC39,P,2,3,4,O,C,39
P234PH33,P,2,3,4,P,H,33
P234PP23,P,2,3,4,P,P,23
P235BT93,P,2,3,5,B,T,93
P235HC178,P,2,3,5,H,C,178
P235OP58,P,2,3,5,O,P,58
P235TX39,P,2,3,5,T,X,39
P236KY60,P,2,3,6,K,Y,60
P236TY102,P,2,3,6,T,Y,102
P237CY116,P,2,3,7,C,Y,116
P237OB161,P,2,3,7,O,B,161
P237OK777,P,2,3,7,O,K,777
P238BT27,P,2,3,8,B,T,27
P238YX39,P,2,3,8,Y,X,39
P241AC102,P,2,4,1,A,C,102
P241EO47,P,2,4,1,E,O,47
P241OP125,P,2,4,1,O,P,125
P242EE73,P,2,4,2,E,E,73
P244KC178,P,2,4,4,K,C,178
P244KK178,P,2,4,4,K,K,178
P244OK177,P,2,4,4,O,K,177
P245KY36,P,2,4,5,K,Y,36
P246TT152,P,2,4,6,T,T,152
P246XH34,P,2,4,6,X,H,34
P247KP69,P,2,4,7,K,P,69
P247XK123,P,2,4,7,X,K,123
P247YK152,P,2,4,7,Y,K,152
P248HP59,P,2,4,8,H,P,59
P248OE799,P,2,4,8,O,E,799
P249YC152,P,2,4,9,Y,C,152
P250OO750,P,2,5,0,O,O,750
P251OK11,P,2,5,1,O,K,11
P252BT152,P,2,5,2,B,T,152
P252CC71,P,2,5,2,C,C,71
P253BO52,P,2,5,3,B,O,52
P253YO161,P,2,5,3,Y,O,161
P254AA178,P,2,5,4,A,A,178
P254AE35,P,2,5,4,A,E,35
P255PP197,P,2,5,5,P,P,197
P255TO36,P,2,5,5,T,O,36
P256BP71,P,2,5,6,B,P,71
P256HE67,P,2,5,6,H,E,67
P259CK16,P,2,5,9,C,K,16
P259KC142,P,2,5,9,K,C,142
P260CE199,P,2,6,0,C,E,199
P260OK35,P,2,6,0,O,K,35
P260PX197,P,2,6,0,P,X,197
P260YK777,P,2,6,0,Y,K,777
P262AX71,P,2,6,2,A,X,71
P262PK16,P,2,6,2,P,K,16
P262XB61,P,2,6,2,X,B,61
P263AX71,P,2,6,3,A,X,71
P263PE123,P,2,6,3,P,E,123
P263TC199,P,2,6,3,T,C,199
P264BE56,P,2,6,4,B,E,56
P264BY35,P,2,6,4,B,Y,35
P264TP799,P,2,6,4,T,P,799
P264YP178,P,2,6,4,Y,P,178
P265HT178,P,2,6,5,H,T,178
P265OA47,P,2,6,5,O,A,47
P266CK178,P,2,6,6,C,K,178
P266HC67,P,2,6,6,H,C,67
P266OT71,P,2,6,6,O,T,71
P266XP199,P,2,6,6,X,P,199
P267AE152,P,2,6,7,A,E,152
P267TE178,P,2,6,7,T,E,178
P268CK16,P,2,6,8,C,K,16
P268EB70,P,2,6,8,E,B,70
P269BE27,P,2,6,9,B,E,27
P270ET64,P,2,7,0,E,T,64
P271PP98,P,2,7,1,P,P,98
P271PX799,P,2,7,1,P,X,799
P273AK199,P,2,7,3,A,K,199
P273OX799,P,2,7,3,O,X,799
P274XO777,P,2,7,4,X,O,777
P275AP799,P,2,7,5,A,P,799
P275HY39,P,2,7,5,H,Y,39
P276EC116,P,2,7,6,E,C,116
P276HP96,P,2,7,6,H,P,96
P276KA197,P,2,7,6,K,A,197
P277OO777,P,2,7,7,O,O,777
P278OO750,P,2,7,8,O,O,750
P278PH96,P,2,7,8,P,H,96
P279OY39,P,2,7,9,O,Y,39
P279TA55,P,2,7,9,T,A,55
P280AP799,P,2,8,0,A,P,799
P280CE50,P,2,8,0,C,E,50
P280EE98,P,2,8,0,E,E,98
P280ET98,P,2,8,0,E,T,98
P280KE799,P,2,8,0,K,E,799
P281AP16,P,2,8,1,A,P,16
P281HE161,P,2,8,1,H,E,161
P281KA150,P,2,8,1,K,A,150
P281YH16,P,2,8,1,Y,H,16
P282BY27,P,2,8,2,B,Y,27
P282OX77,P,2,8,2,O,X,77
P282TT56,P,2,8,2,T,T,56
P284XA777,P,2,8,4,X,A,777
P285EC97,P,2,8,5,E,C,97
P285EE123,P,2,8,5,E,E,123
P285OC39,P,2,8,5,O,C,39
P285PE64,P,2,8,5,P,E,64
P285XX199,P,2,8,5,X,X,199
P286EB39,P,2,8,6,E,B,39
P286YH197,P,2,8,6,Y,H,197
P287AK152,P,2,8,7,A,K,152
P287KB34,P,2,8,7,K,B,34
P288MP77,P,2,8,8,M,P,77
P288OY177,P,2,8,8,O,Y,177
P288PB71,P,2,8,8,P,B,71
P288PP150,P,2,8,8,P,P,150
P289BT35,P,2,8,9,B,T,35
P289OO62,P,2,8,9,O,O,62
P290OY199,P,2,9,0,O,Y,199
P290PP77,P,2,9,0,P,P,77
P290TB777,P,2,9,0,T,B,777
P291AH799,P,2,9,1,A,H,799
P292AE790,P,2,9,2,A,E,790
P292AM76,P,2,9,2,A,M,76
P292KK142,P,2,9,2,K,K,142
P292KM33,P,2,9,2,K,M,33
P292PP30,P,2,9,2,P,P,30
P292XH58,P,2,9,2,X,H,58
P292YK86,P,2,9,2,Y,K,86
P293EP67,P,2,9,3,E,P,67
P293EY138,P,2,9,3,E,Y,138
P294KB59,P,2,9,4,K,B,59
P294TB58,P,2,9,4,T,B,58
P294TE71,P,2,9,4,T,E,71
P295TO71,P,2,9,5,T,O,71
P296KC98,P,2,9,6,K,C,98
P297XO35,P,2,9,7,X,O,35
